Базовая,Фото,Название,Артикул,Активность,Магазин,Группа,Количество,Торговое предложение,XML ID,Габариты,Артикул,Количество,Внешний ID,Активность,Закупочная цена,Закупочная цена торгового предложения,Внешний ID,Ссылка в магазине,Производитель,Вес,XML ID
79000,https://lubanikishina.com/upload/iblock/2a5/x4sbysxmrnf0lxvbvtv4eiy4tu5yc91k.jpg,Куртка Пацифик (PACIFIC) темно-серая,J/PACIFIC/dgrey,1,Интернет магазин,Куртки,1,Куртка Пацифик (PACIFIC) темно-серая (42),6b458c59-e206-11ef-8e2b-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,J/PACIFIC/dgrey,1,3077,1,0,0,3076,https://lubanikishina.com/catalog/kurtki/kurtka_patsifik_pacific_temno_seraya/,,—,6b458c59-e206-11ef-8e2b-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd
79000,https://lubanikishina.com/upload/iblock/04d/9ygj3sqbxdhpihl55jw1syvq9rsbmlp2.jpg,Куртка Пацифик (PACIFIC) черная,J/PACIFIC/black,1,Интернет магазин,Куртки,3,Куртка Пацифик (PACIFIC) черная (42),51ccb1a2-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,J/PACIFIC/black,3,2158,1,0,0,2155,https://lubanikishina.com/catalog/kurtki/kurtka_patsifik_pacific_chernaya/,,—,51ccb1a2-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd
11500,https://lubanikishina.com/upload/iblock/643/muvlyyde1slksap16fjdpjryfrjn9qta.jpg,Лонгслив,LV/node/black,1,Интернет магазин,Трикотаж,3,Лонгслив (40),c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd,—,LV/node/black,2,1560,1,0,0,1558,https://lubanikishina.com/catalog/trikotazh/longsliv/,,—,c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
11500,https://lubanikishina.com/upload/iblock/643/muvlyyde1slksap16fjdpjryfrjn9qta.jpg,Лонгслив,LV/node/black,1,Интернет магазин,Трикотаж,3,Лонгслив (42),c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,LV/node/black,0,1561,1,0,0,1558,https://lubanikishina.com/catalog/trikotazh/longsliv/,,—,c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
11500,https://lubanikishina.com/upload/iblock/643/muvlyyde1slksap16fjdpjryfrjn9qta.jpg,Лонгслив,LV/node/black,1,Интернет магазин,Трикотаж,3,Лонгслив (44),c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd,—,LV/node/black,1,1562,1,0,0,1558,https://lubanikishina.com/catalog/trikotazh/longsliv/,,—,c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; c4bd8b48-02e2-11ef-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
12000,https://lubanikishina.com/upload/iblock/24b/e6c5ms6rk0bnc86351t0kfdlzvqq244i.png,Лонгслив HIDEY,LV/HIDEY/black,1,Интернет магазин,Трикотаж,9,Лонгслив HIDEY (40),51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd,—,LV/HIDEY/black,1,2374,1,0,0,2373,https://lubanikishina.com/catalog/trikotazh/longsliv_hidey_1/,,—,51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; 51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; 51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
12000,https://lubanikishina.com/upload/iblock/24b/e6c5ms6rk0bnc86351t0kfdlzvqq244i.png,Лонгслив HIDEY,LV/HIDEY/black,1,Интернет магазин,Трикотаж,9,Лонгслив HIDEY (42),51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,LV/HIDEY/black,6,2375,1,0,0,2373,https://lubanikishina.com/catalog/trikotazh/longsliv_hidey_1/,,—,51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; 51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; 51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
12000,https://lubanikishina.com/upload/iblock/24b/e6c5ms6rk0bnc86351t0kfdlzvqq244i.png,Лонгслив HIDEY,LV/HIDEY/black,1,Интернет магазин,Трикотаж,9,Лонгслив HIDEY (44),51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd,—,LV/HIDEY/black,2,2376,1,0,0,2373,https://lubanikishina.com/catalog/trikotazh/longsliv_hidey_1/,,—,51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; 51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; 51ccb1ab-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
12000,https://lubanikishina.com/upload/iblock/254/21l3wfqz9h4ixbbdv30p46vv71yxn55d.png,Лонгслив HIDEY,LV/HIDEY/white,1,Интернет магазин,Трикотаж,2,Лонгслив HIDEY (40),51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd,—,LV/HIDEY/white,0,2258,1,0,0,2252,https://lubanikishina.com/catalog/trikotazh/longsliv_hidey/,,—,51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; 51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; 51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
12000,https://lubanikishina.com/upload/iblock/254/21l3wfqz9h4ixbbdv30p46vv71yxn55d.png,Лонгслив HIDEY,LV/HIDEY/white,1,Интернет магазин,Трикотаж,2,Лонгслив HIDEY (42),51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,LV/HIDEY/white,0,2259,1,0,0,2252,https://lubanikishina.com/catalog/trikotazh/longsliv_hidey/,,—,51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; 51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; 51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
12000,https://lubanikishina.com/upload/iblock/254/21l3wfqz9h4ixbbdv30p46vv71yxn55d.png,Лонгслив HIDEY,LV/HIDEY/white,1,Интернет магазин,Трикотаж,2,Лонгслив HIDEY (44),51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd,—,LV/HIDEY/white,2,2260,1,0,0,2252,https://lubanikishina.com/catalog/trikotazh/longsliv_hidey/,,—,51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; 51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; 51ccb1ad-b14c-11ef-8e11-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
9500,https://lubanikishina.com/upload/iblock/253/74bmqunsh8f49jheiopd2xbjznclwbpf.jpg,Манишка HIVA,COL/HIVA/quited/black,1,Интернет магазин,Футболки и топы,1,Манишка HIVA (42),176d8575-0221-11ef-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,COL/HIVA/quited/black,1,1559,1,0,0,1557,https://lubanikishina.com/catalog/futbolki_i_topy/manishka_hiva/,,—,176d8575-0221-11ef-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd
65000,https://lubanikishina.com/upload/iblock/c20/qs6lfsco57s8acrxmwb13z88icq5m3pj.png,Манишка меховая CEED,COL/np-tc/l-grey,1,Интернет магазин,Жилеты,0,Манишка меховая CEED (Onesize),195d51b2-3f89-11f0-8e5c-005056b6c1cd#ee1272c7-7779-11f0-a121-005056b6f117,—,COL/np-tc/l-grey,0,2762,1,0,0,2582,https://lubanikishina.com/catalog/zhilety/manishka_mekhovaya_ceed/,,—,195d51b2-3f89-11f0-8e5c-005056b6c1cd#ee1272c7-7779-11f0-a121-005056b6f117; 195d51b2-3f89-11f0-8e5c-005056b6c1cd#f0998f7f-960e-11f0-a137-005056b6f117
65000,https://lubanikishina.com/upload/iblock/c20/qs6lfsco57s8acrxmwb13z88icq5m3pj.png,Манишка меховая CEED,COL/np-tc/l-grey,1,Интернет магазин,Жилеты,0,Манишка меховая CEED (Onesize),195d51b2-3f89-11f0-8e5c-005056b6c1cd#f0998f7f-960e-11f0-a137-005056b6f117,—,COL/np-tc/l-grey,0,2856,1,0,0,2582,https://lubanikishina.com/catalog/zhilety/manishka_mekhovaya_ceed/,,—,195d51b2-3f89-11f0-8e5c-005056b6c1cd#ee1272c7-7779-11f0-a121-005056b6f117; 195d51b2-3f89-11f0-8e5c-005056b6c1cd#f0998f7f-960e-11f0-a137-005056b6f117
65000,https://lubanikishina.com/upload/iblock/d53/stncgqe7efuc9om934p8f4v09ywkpo8e.jpg,Манишка меховая TERRA,COL/np-tc/brown,1,Интернет магазин,Жилеты,0,Манишка меховая TERRA (Onesize),195d51b3-3f89-11f0-8e5c-005056b6c1cd#f0998f7f-960e-11f0-a137-005056b6f117,—,COL/np-tc/brown,0,2857,1,0,0,2579,https://lubanikishina.com/catalog/zhilety/manishka_mekhovaya_terra/,,—,195d51b3-3f89-11f0-8e5c-005056b6c1cd#f0998f7f-960e-11f0-a137-005056b6f117
112000,https://lubanikishina.com/upload/iblock/7a4/5opis49erku7rddkpd73e37w51krvysi.JPG,Меховой жилет SOREL,FC/SOREL/zm-kr/beige,1,Интернет магазин,Жилеты,1,Меховой жилет SOREL  (40),4f3dd165-954a-11f0-a137-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/SOREL/zm-kr/beige,0,3021,1,0,0,3019,https://lubanikishina.com/catalog/zhilety/mekhovoy_zhilet_sorel_/,,—,4f3dd165-954a-11f0-a137-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#a1ca0b24-5b2f-11f0-a108-005056b6f117
112000,https://lubanikishina.com/upload/iblock/7a4/5opis49erku7rddkpd73e37w51krvysi.JPG,Меховой жилет SOREL,FC/SOREL/zm-kr/beige,1,Интернет магазин,Жилеты,1,Меховой жилет SOREL  (42),4f3dd165-954a-11f0-a137-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/SOREL/zm-kr/beige,1,3022,1,0,0,3019,https://lubanikishina.com/catalog/zhilety/mekhovoy_zhilet_sorel_/,,—,4f3dd165-954a-11f0-a137-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#a1ca0b24-5b2f-11f0-a108-005056b6f117
112000,https://lubanikishina.com/upload/iblock/7a4/5opis49erku7rddkpd73e37w51krvysi.JPG,Меховой жилет SOREL,FC/SOREL/zm-kr/beige,1,Интернет магазин,Жилеты,1,Меховой жилет SOREL  (44),4f3dd165-954a-11f0-a137-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117,—,FC/SOREL/zm-kr/beige,0,3023,1,0,0,3019,https://lubanikishina.com/catalog/zhilety/mekhovoy_zhilet_sorel_/,,—,4f3dd165-954a-11f0-a137-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#a1ca0b24-5b2f-11f0-a108-005056b6f117
112000,https://lubanikishina.com/upload/iblock/7a4/5opis49erku7rddkpd73e37w51krvysi.JPG,Меховой жилет SOREL,FC/SOREL/zm-kr/beige,1,Интернет магазин,Жилеты,1,Меховой жилет SOREL  (46),4f3dd165-954a-11f0-a137-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117,—,FC/SOREL/zm-kr/beige,0,3024,1,0,0,3019,https://lubanikishina.com/catalog/zhilety/mekhovoy_zhilet_sorel_/,,—,4f3dd165-954a-11f0-a137-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#a1ca0b24-5b2f-11f0-a108-005056b6f117
112000,https://lubanikishina.com/upload/iblock/7a4/5opis49erku7rddkpd73e37w51krvysi.JPG,Меховой жилет SOREL,FC/SOREL/zm-kr/beige,1,Интернет магазин,Жилеты,1,Меховой жилет SOREL  (38),4f3dd165-954a-11f0-a137-005056b6f117#a1ca0b24-5b2f-11f0-a108-005056b6f117,—,FC/SOREL/zm-kr/beige,0,3025,1,0,0,3019,https://lubanikishina.com/catalog/zhilety/mekhovoy_zhilet_sorel_/,,—,4f3dd165-954a-11f0-a137-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117; 4f3dd165-954a-11f0-a137-005056b6f117#a1ca0b24-5b2f-11f0-a108-005056b6f117
65000,https://lubanikishina.com/upload/iblock/a13/60lo7q9bf05ztancnf16foe329j3xw4o.jpg,"Пальто Аврил (AVRIL) с принтом ""ёлочка""",CT/AVRIL/sand/herringbone,1,Интернет магазин,Пальто,4,"Пальто Аврил (AVRIL) с принтом ""ёлочка"" (40)",a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd,—,CT/AVRIL/sand/herringbone,0,2968,1,0,0,2967,https://lubanikishina.com/catalog/palto/palto_avril_avril_s_printom_yelochka/,,—,a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
65000,https://lubanikishina.com/upload/iblock/a13/60lo7q9bf05ztancnf16foe329j3xw4o.jpg,"Пальто Аврил (AVRIL) с принтом ""ёлочка""",CT/AVRIL/sand/herringbone,1,Интернет магазин,Пальто,4,"Пальто Аврил (AVRIL) с принтом ""ёлочка"" (42)",a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,CT/AVRIL/sand/herringbone,2,2969,1,0,0,2967,https://lubanikishina.com/catalog/palto/palto_avril_avril_s_printom_yelochka/,,—,a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
65000,https://lubanikishina.com/upload/iblock/a13/60lo7q9bf05ztancnf16foe329j3xw4o.jpg,"Пальто Аврил (AVRIL) с принтом ""ёлочка""",CT/AVRIL/sand/herringbone,1,Интернет магазин,Пальто,4,"Пальто Аврил (AVRIL) с принтом ""ёлочка"" (44)",a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd,—,CT/AVRIL/sand/herringbone,2,2970,1,0,0,2967,https://lubanikishina.com/catalog/palto/palto_avril_avril_s_printom_yelochka/,,—,a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; a094fec9-86dc-11ef-8e10-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/3b4/0q7t814wvxpdmgyd5yqhne0ly9u52k4l.jpg,Пальто Адель (ADEL) в клетку,CT/ADEL/dg/plaid,1,Интернет магазин,Пальто,1,Пальто Адель (ADEL) в клетку (40),ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/dg/plaid,1,1873,1,0,0,1856,https://lubanikishina.com/catalog/palto/palto_adel_adel_v_kletku/,,—,ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/3b4/0q7t814wvxpdmgyd5yqhne0ly9u52k4l.jpg,Пальто Адель (ADEL) в клетку,CT/ADEL/dg/plaid,1,Интернет магазин,Пальто,1,Пальто Адель (ADEL) в клетку (38),ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/dg/plaid,0,1872,1,0,0,1856,https://lubanikishina.com/catalog/palto/palto_adel_adel_v_kletku/,,—,ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/3b4/0q7t814wvxpdmgyd5yqhne0ly9u52k4l.jpg,Пальто Адель (ADEL) в клетку,CT/ADEL/dg/plaid,1,Интернет магазин,Пальто,1,Пальто Адель (ADEL) в клетку (42),ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/dg/plaid,0,1874,1,0,0,1856,https://lubanikishina.com/catalog/palto/palto_adel_adel_v_kletku/,,—,ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/3b4/0q7t814wvxpdmgyd5yqhne0ly9u52k4l.jpg,Пальто Адель (ADEL) в клетку,CT/ADEL/dg/plaid,1,Интернет магазин,Пальто,1,Пальто Адель (ADEL) в клетку (44),ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/dg/plaid,0,1875,1,0,0,1856,https://lubanikishina.com/catalog/palto/palto_adel_adel_v_kletku/,,—,ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; ab7d7ade-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/b62/zqfg4omlpm83erdr0za25t1a6xllts9d.png,Пальто Адель (ADEL) молочное,CT/ADEL/ivory,1,Интернет магазин,Пальто,21,Пальто Адель (ADEL) молочное (44),ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/ivory,2,1796,1,0,0,1792,https://lubanikishina.com/catalog/palto/palto_adel_adel_molochnoe/,,—,ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/b62/zqfg4omlpm83erdr0za25t1a6xllts9d.png,Пальто Адель (ADEL) молочное,CT/ADEL/ivory,1,Интернет магазин,Пальто,21,Пальто Адель (ADEL) молочное (40),ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/ivory,9,1794,1,0,0,1792,https://lubanikishina.com/catalog/palto/palto_adel_adel_molochnoe/,,—,ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/b62/zqfg4omlpm83erdr0za25t1a6xllts9d.png,Пальто Адель (ADEL) молочное,CT/ADEL/ivory,1,Интернет магазин,Пальто,21,Пальто Адель (ADEL) молочное (38),ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/ivory,0,1793,1,0,0,1792,https://lubanikishina.com/catalog/palto/palto_adel_adel_molochnoe/,,—,ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd
42000,https://lubanikishina.com/upload/iblock/b62/zqfg4omlpm83erdr0za25t1a6xllts9d.png,Пальто Адель (ADEL) молочное,CT/ADEL/ivory,1,Интернет магазин,Пальто,21,Пальто Адель (ADEL) молочное (42),ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,CT/ADEL/ivory,10,1795,1,0,0,1792,https://lubanikishina.com/catalog/palto/palto_adel_adel_molochnoe/,,—,ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc216-e140-11ee-8e0e-005056b6c1cd; ab7d7add-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd
39000,https://lubanikishina.com/upload/iblock/e23/k5fviqh8lfj3k5ei19s7bfzd76csv2vs.png,Пальто Ами (AMI) светло-серое,CT/AMI/lgrey,1,Интернет магазин,Пальто,1,Пальто Ами (AMI) светло-серое (40),ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd,—,CT/AMI/lgrey,0,2666,1,0,0,2665,https://lubanikishina.com/catalog/palto/palto_ami_ami_svetlo_seroe/,,—,ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
39000,https://lubanikishina.com/upload/iblock/e23/k5fviqh8lfj3k5ei19s7bfzd76csv2vs.png,Пальто Ами (AMI) светло-серое,CT/AMI/lgrey,1,Интернет магазин,Пальто,1,Пальто Ами (AMI) светло-серое (42),ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd,—,CT/AMI/lgrey,0,2667,1,0,0,2665,https://lubanikishina.com/catalog/palto/palto_ami_ami_svetlo_seroe/,,—,ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc217-e140-11ee-8e0e-005056b6c1cd; ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc218-e140-11ee-8e0e-005056b6c1cd; ab7d7ae6-fbdc-11ee-8e0e-005056b6c1cd#f72cc219-e140-11ee-8e0e-005056b6c1cd
